OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
307,124521,709620,40.6387,-74.129061,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30720375,1055825,90033,RICHMOND TERRACE  SL 50F E OF HEBERTON AVENUE,N,28928,JR POSTERS,-8252009.324,4959195.176
308,113061,672801,40.80772,-73.908008,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635668,994681,1662,SOUTHERN BOULEVARD  WL 5F S OF ST. MARY'S STREET,N,55494,POSTERS,-8227401.816,4984021.643
309,126141,713225,40.7168,-73.9488,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752023,1068391,4540,BQE @ WITHERS,SW,556560,BULLETINS,-8231942.761,4970659.044
310,108772,444221,40.74808,-73.93975,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635646,528197,1006,JACKSON AVENUE  SL 100F W OF QUEENS STREET,E,57160,POSTERS,-8230935.319,4975254.233
311,107367,436543,40.86215,-73.89769,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480974,504234,320,GRAND CONCOURSE WL 150F S OF E FORDHAM RD,N,149968,POSTERS,-8226253.222,4992030.034
312,118341,682462,40.680148,-73.761799,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650859,1009950,2539,FARMERS BOULEVARD  WL 75F N OF MERRICK BOULEVARD,N,42937,POSTERS,-8211125.905,4965277.427
313,120966,694363,40.877129,-73.838608,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659632,1026585,1309,E 222ND STREET  SL 50F W OF GIVAN AVENUE,W,29377,POSTERS,-8219676.243,4994235.077
314,147156,735941,40.667412,-73.996265,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30893875,1130979,30096,Hamilton Ave s/o 3rd Ave,N,46580,Digital,-8237226.54,4963408.091
315,106659,435683,40.72339,-73.91317,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481249,502907,825,58TH STREET WL 5F S OF 56TH ROAD,S,36883,POSTERS,-8227976.447,4971626.968
316,145982,734178,40.760773,-73.901974,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30877005,1125315,5077,BQE .25mi S/O GRAND CENTRAL PARKWAY,S,123421,BULLETINS,-8226730.114,4977119.515
317,126208,713325,40.74664,-73.988336,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752497,1068734,1220,BROADWAY @ 30TH ST,NW,226489,BULLETINS,-8236343.888,4975042.642
318,110752,599094,40.648914,-73.955757,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635654,798080,1623,BEDFORD AVENUE  EL 50F N OF SNYDER AVENUE,S,89271,POSTERS,-8232717.211,4960693.67
319,106683,435731,40.86981,-73.9166,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492021,502972,22,BROADWAY WL 150F N OF W 215TH STREET,N,79194,POSTERS,-8228358.273,4993157.592
320,116881,679104,40.839256,-73.842625,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30652404,1006502,70585,COMMERCE AVENUE  SL 75F E OF WESTCHESTER AVENUE,W,15517,JR POSTERS,-8220123.414,4988660.794
321,111977,664150,40.652954,-73.920154,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635757,981329,41031,REMSEN AVENUE  WL 5F N OF CHURCH AVENUE,S,56932,JR POSTERS,-8228753.903,4961286.441
322,107158,436290,40.71703,-73.99979,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481538,503835,1045,CANAL STREET W/O BAXTER STREET,E,281473,BULLETINS,-8237618.942,4970692.824
323,123297,698996,40.65642,-73.93088,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30737306,1034986,41062,UTICA AVENUE  EL 50F S OF CLARKSON AVENUE,W,65893,JR POSTERS,-8229947.916,4961795.02
324,107437,436625,40.759466,-73.984273,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480191,504363,3011,7TH AVE S/O W 48TH ST,NW,499874,BULLETINS,-8235891.597,4976927.43
325,112875,672083,40.610454,-73.962469,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635718,992157,4527,CONEY ISLAND AVENUE  WL 200F N OF AVENUE P,N,108502,POSTERS,-8233464.387,4955052.405
326,107278,436417,40.64467,-73.95847,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480581,504037,597,FLATBUSH AVENUE WL 5F N OF CORTELYOU ROAD,S,97794,POSTERS,-8233019.22,4960071.006
327,123576,699624,40.697272,-73.803082,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707241,1035908,2547,LIBERTY AVENUE  SL 5F W OF 150TH STREET,W,59520,POSTERS,-8215721.507,4967791.377
328,123652,699759,40.843597,-73.857072,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30709030,1038960,1330,BRONXDALE AVENUE  NL 50F E OF PIERCE AVENUE,E,37178,POSTERS,-8221731.647,4989299.556
329,107825,437134,40.706116,-73.93183,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491968,505146,679,MORGAN AVENUE  WL 5F S OF HARRISON PLACE,S,35684,POSTERS,-8230053.669,4969090.005
330,112858,671983,40.674109,-73.906728,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635768,991926,41045,E NEW YORK AVENUE  NL 5F E OF CHRISTOPHER AVENUE,W,25443,JR POSTERS,-8227259.327,4964391.004
331,108929,444406,40.62512,-74.14876,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496328,529274,415,PT RICHMOND AVENUE  EL 75F N OF FOREST AVENUE,N,22511,POSTERS,-8254202.206,4957203.212
332,135848,725303,40.723534,-73.999822,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30803525,1103342,1118,SPRING ST @ MERCER ST,E,71615,BULLETINS,-8237622.504,4971648.12
333,108054,443226,40.85507,-73.89663,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636420,524357,70459,WEBSTER AVENUE  WL 5F N OF E 182ND STREET,S,20297,JR POSTERS,-8226135.223,4990987.968
334,107108,436187,40.84135,-73.86343,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480835,503684,300,E TREMONT AVENUE  NL 300F E OF UNIONPORT ROAD,W,63472,POSTERS,-8222439.416,4988968.913
335,126214,713346,40.820948,-73.936957,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752493,1068756,1216,W 145TH STREET W/O MALCOLM X BOULEVARD,W,90801,BULLETINS,-8230624.404,4985967.299
336,107984,442321,40.651984,-73.909096,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492013,523035,40821,DITMAS AVENUE  NL 50F E OF ROCKAWAY PARKWAY,SW,25760,JR POSTERS,-8227522.932,4961144.114
337,107429,436610,40.8053,-73.91275,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481583,504345,7007,BRUCKNER EXPWY N/O E 138TH STREET,S,359511,BULLETINS,-8227929.693,4983665.736
338,107262,436407,40.65152,-73.90945,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491959,526670,588,DITMAS AVENUE NL 50F E OF ROCKAWAY PARKWAY,W,31897,POSTERS,-8227562.339,4961076.032
339,111856,366352,40.75198,-73.93192,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635694,980754,2508,NORTHERN BOULEVARD  SL 75F W OF HONEYWELL STREET,W,91435,POSTERS,-8230063.688,4975827.314
340,107981,442292,40.67742,-73.88686,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,478982,522990,40142,ATLANTIC AVENUE  SL 5F W OF WARWICK STREET,E,80620,JR POSTERS,-8225047.632,4964876.992
341,134051,723517,40.812007,-73.900048,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30780554,1098152,7101,BRUCKNER EXPWY 1 MI N/O RFK BRIDGE F/N,N,396260,BULLETINS,-8226515.713,4984652.159
342,108034,442766,40.76676,-73.99445,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481435,523715,1560,W 52ND STREET W/O 11TH AVENUE,N,133512,BULLETINS,-8237024.496,4977999.45
343,108883,444338,40.665391,-73.785478,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496282,529061,5061,JFK EXIT RAMP @ JFK AIRPORT,S,677263,BULLETINS,-8213761.839,4963111.49
344,107991,442444,40.64038,-74.13108,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496395,523222,90014,RICHMOND TERRACE  NL 50F E OF RICHMOND AVENUE,S,29614,JR POSTERS,-8252234.078,4959441.633
345,108091,443760,40.650755,-74.014914,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,482008,525264,40018,2ND AVENUE EL 5F N OF 47TH STREET,S,32001,JR POSTERS,-8239302.538,4960963.787
346,113655,674422,40.697738,-73.968618,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640130,998440,1723,FLUSHING AVENUE  SL 5F E OF WAVERLY AVENUE,W,54043,POSTERS,-8234148.89,4967859.799
347,145665,733916,40.85341,-73.89773,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30874078,1124562,70601,WEBSTER AVENUE  WL 250F N OF E 180TH STREET,N,61268,JR POSTERS,-8226257.674,4990743.657
348,112834,671909,40.675708,-73.900444,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635764,991752,41041,ATLANTIC AVENUE  NL 5F W OF WILLIAMS AVENUE,E,111357,JR POSTERS,-8226559.796,4964625.702
349,118550,683705,40.679562,-73.761162,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650891,1011883,50667,FARMERS BOULEVARD  EL 50F N OF MERRICK BOULEVARD,W,31801,JR POSTERS,-8211054.994,4965191.408
350,126030,712961,40.8032,-73.9337,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30750858,1067633,1105,125th Street @ Tri-Boro / RFK Bridge,W,77232,BULLETINS,-8230261.837,4983356.902
351,107389,436570,40.73547,-73.90887,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481514,504278,5011,BROOKLYN-QUEENS EXPWY E/O 58TH ST,E,317036,BULLETINS,-8227497.774,4973401.501
352,107763,437052,40.6056,-73.98398,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480538,505026,651,KINGS HIGHWAY  NL 100F E OF W 11TH STREET,W,39721,POSTERS,-8235858.981,4954340.657
353,94965,395897,40.837298,-73.875171,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30768840,1086455,1355,E 177TH STREET  SL 5F W OF BRONX RIVER PARKWAY,NE,111028,POSTERS,-8223746.418,4988372.695
354,107386,436569,40.729326,-73.886836,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496266,504275,5022,LONG ISLAND EXPWY E/O GRAND AVENUE,E,686362,BULLETINS,-8225044.96,4972498.917
355,133854,723377,40.72165,-74.004821,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30776142,1097570,1177,CANAL ST @ 6TH AVE (HOLLAND TUNNEL EXIT),W,163398,BULLETINS,-8238178.99,4971371.392
356,108924,444403,40.546351,-74.159044,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496336,529267,423,AMBOY ROAD  WL 5F S OF ARMSTRONG AVENUE,NE,57453,POSTERS,-8255347.016,4945657.068
357,108884,444345,40.525473,-74.239606,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496390,529077,1088,OUTERBRIDGE CROSSING NJ BOUND SIDE,E,400604,BULLETINS,-8264315.137,4942598.999
358,108031,442747,40.66635,-73.872658,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635737,523683,40560,LINDEN BOULEVARD  SL 5F E OF LOGAN STREET,W,84091,JR POSTERS,-8223466.672,4963252.231
359,112846,437031,40.675798,-73.899846,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635685,991915,1718,ATLANTIC AVENUE  NL 5F W OF ALABAMA AVENUE,E,127420,POSTERS,-8226493.226,4964638.912
360,111874,664023,40.65152,-74.00381,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599097,980941,1646,5TH AVENUE  EL 75F S OF 38TH STREET,N,72314,POSTERS,-8238066.446,4961076.032
361,112766,671777,40.870172,-73.915084,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635650,991402,1547,BROADWAY  EL 75F S OF W 216TH STREET,S,80225,POSTERS,-8228189.513,4993210.882
362,121129,695555,40.71054,-73.93354,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30661989,1028889,41056,MORGAN AVENUE  WL 5F S OF STAGG STREET,N,38935,JR POSTERS,-8230244.025,4969739.677
363,108093,443762,40.81935,-73.89018,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,482632,525268,70303,HUNTS POINT AVENUE  EL 5F N OF GARRISON AVENUE,S,19293,JR POSTERS,-8225417.212,4985732.235
364,92462,366347,40.760025,-73.983902,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,603195,366344,3004,7TH AVE BTW 48TH & 49TH ST E/L W/F,W,464375,BULLETINS,-8235850.298,4977009.584
365,118547,683705,40.679562,-73.761162,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650888,1011880,50664,FARMERS BOULEVARD  EL 50F N OF MERRICK BOULEVARD,N,28610,JR POSTERS,-8211054.994,4965191.408
366,123807,707663,40.645647,-74.092171,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30716733,1047889,9527,RICHMOND TERRACE  SL 250F E OF FRANKLIN AVENUE,E,29665,POSTERS,-8247902.748,4960214.344
367,158972,743988,40.554811,-74.214607,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30905479,1147153,2017,VETERANS RD .75mi S/O RT 440 RAMP,N,26500,BULLETINS,-8261532.261,4946896.503
368,108041,442832,40.6752,-73.89067,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479204,523833,40546,LIBERTY AVENUE  NL 5F E OF HENDRIX STREET,W,17889,JR POSTERS,-8225471.759,4964551.138
369,120235,693697,40.716251,-73.744408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659643,1025257,2545,HEMPSTEAD AVENUE  NL 75F E OF JAMAICA AVENUE,W,60757,POSTERS,-8209189.947,4970578.412
370,107112,436194,40.859614,-73.891726,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480941,503696,348,PARK AVENUE EL 100F S OF E 189TH STREET,N,42304,POSTERS,-8225589.312,4991656.761
371,107760,514191,40.675739,-73.901368,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480358,505008,534,ATLANTIC AVENUE  NL 100F E OF WILLIAMS PLACE,W,90545,POSTERS,-8226662.655,4964630.252
372,107131,436243,40.86989,-73.87913,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480961,503774,384,WEBSTER AVENUE  WL 125F S OF E 204TH STREET,N,71919,POSTERS,-8224187.132,4993169.369
373,106395,684127,40.74591,-73.93307,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480818,502438,185,SKILLMAN AVENUE  NL 50F E OF 32ND PLACE,E,46332,POSTERS,-8230191.705,4974935.379
374,113535,673829,40.810279,-73.903358,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640121,996886,1660,E 149TH STREET  SL 75F W OF BRUCKNER BOULEVARD,N,70723,POSTERS,-8226884.181,4984398.006
375,92457,366330,40.75811,-73.99421,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,603173,366327,1010,LINCOLN TUNNEL EXIT @ W 41ST ST,S,339226,BULLETINS,-8236997.779,4976728.148
376,107420,436597,40.75751,-73.828987,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481344,504322,5504,MAIN STREET S/O KISSENA BOULEVARD,N,94076,BULLETINS,-8218605.239,4976639.972
377,118271,681925,40.632301,-73.936661,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30653106,1009112,1734,AVENUE H  SL 50F E OF ALBANY AVENUE,W,38708,POSTERS,-8230591.454,4958256.497
378,106449,435436,40.74456,-73.93622,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480697,502526,194,THOMPSON AVENUE  NL 5F E OF 30TH PLACE,E,108586,POSTERS,-8230542.362,4974737.019
379,107438,436625,40.759466,-73.984273,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480192,504366,3008,7TH AVENUE  EL 5F S OF W 48TH STREET,NW,482965,BULLETINS,-8235891.597,4976927.43
380,112844,437031,40.675798,-73.899846,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635683,991884,1716,ATLANTIC AVENUE  NL 75F W OF ALABAMA AVENUE,W,92994,POSTERS,-8226493.226,4964638.912
381,123758,707555,40.83695,-73.921099,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711085,1047451,1334,JEROME AVENUE  WL 150F N OF E 167TH STREET,N,76471,POSTERS,-8228859.1,4988321.492
382,106707,435760,40.75261,-73.9068,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480920,503017,852,BROADWAY SL 50F W OF 55TH STREET,E,48689,POSTERS,-8227267.342,4975919.892
383,111242,444331,40.6492,-74.0123,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755562,1070029,4041,GOWANUS EXPWY N/O I-278 @ 46TH STREET,S,357850,BULLETINS,-8239011.548,4960735.632
384,124519,709620,40.6387,-74.129061,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30720373,1055823,90031,RICHMOND TERRACE  SL 50F E OF HEBERTON AVENUE,N,28928,JR POSTERS,-8252009.324,4959195.176
385,112115,664681,40.869684,-73.915157,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635648,982639,1539,10TH AVENUE  WL 75F N OF W 215TH STREET,E,31228,POSTERS,-8228197.639,4993139.044
386,125496,712005,40.6281,-74.1698,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736911,1064727,9514,FOREST AVENUE  NL 250F W OF NORTHFIELD AVENUE,W,18289,POSTERS,-8256544.368,4957640.295
387,111258,442432,40.696442,-73.973665,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635753,948713,41022,PARK AVENUE  NL 5F W OF CARLTON AVENUE,E,58789,JR POSTERS,-8234710.72,4967669.511
388,107998,442457,40.67371,-73.73282,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636391,523250,50374,MERRICK BOULEVARD  SL 50F W OF 242ND STREET,E,30473,JR POSTERS,-8207899.977,4964332.44
389,123179,698546,40.627922,-74.170055,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30665580,1034079,90023,FOREST AVENUE  NL 150F W OF NORTHFIELD AVENUE,W,14875,JR POSTERS,-8256572.755,4957614.187
390,118268,681914,40.843151,-73.903488,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650827,1009041,1685,WEBSTER AVENUE  WL 5F N OF E 173RD STREET,N,35326,POSTERS,-8226898.652,4989233.927
391,116871,679082,40.84076,-73.91891,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644976,1006466,1676,E 170TH STREET  NL 5F W OF INWOOD AVENUE,W,30727,POSTERS,-8228615.421,4988882.098
392,107652,436864,40.63991,-73.92001,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480598,504743,705,RALPH AVENUE EL 50F S OF FOSTER AVENUE,S,62721,POSTERS,-8228737.873,4959372.683
393,126514,713739,40.5175,-74.24093,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755841,1070175,9522,ARTHUR KILL ROAD  WL 50F S OF ELLIS STREET,N,23504,POSTERS,-8264462.524,4941431.419
394,112242,664893,40.750761,-73.948908,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635699,983105,2516,11TH STREET  WL 100F S OF 43RD ROAD,N,44862,POSTERS,-8231954.783,4975648.186
395,106684,435731,40.86981,-73.9166,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492022,502973,23,BROADWAY WL 150F N OF W 215TH STREET,N,79194,POSTERS,-8228358.273,4993157.592
396,107408,436587,40.75375,-73.917545,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496267,504305,5027,NORTHERN BOULEVARD  NL 5F E OF 45TH STREET,W,163557,BULLETINS,-8228463.47,4976087.416
397,106409,435389,40.74671,-73.92907,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480824,502458,192,SKILLMAN AVENUE NL 5F W OF 38TH STREET,E,33248,POSTERS,-8229746.427,4975052.928
398,107321,436482,40.818843,-73.927443,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480750,504143,321,GRAND CONCOURSE WL 50F N OF E 149TH STREET,N,101171,POSTERS,-8229565.31,4985657.657
399,121166,695672,40.67968,-73.95793,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30663451,1029572,1764,ATLANTIC AVENUE  SL 75F E OF CLASSON AVENUE,E,86931,POSTERS,-8232959.108,4965208.729
